Transcript_ID,Gene_Symbol,SRR1552444,SRR1552445,SRR1552446,SRR1552447,SRR1552448,SRR1552449,SRR1552450,SRR1552451,SRR1552452,SRR1552453,SRR1552454,SRR1552455
ENSMUST00000162415.9,Eif4g2,1,0,0,0,0,0,1,1,2,2,0,0
ENSMUST00000162593.2,Ubn2,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000162606.8,Pcmt1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000162624.8,Tmbim6,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000162645.8,Zmiz1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000162792.8,Agl,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000162819.9,Wdr26,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000162834.3,Cyb5r3,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000162963.8,Wdr26,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000163014.2,Eif4g2,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000163047.8,Luc7l2,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000163048.8,Krr1,0,0,1,0,0,1,0,0,0,0,0,0
ENSMUST00000163058.2,Als2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000163083.2,Cyb5a,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000163119.8,Cul3,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000163153.9,Rdx,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000163189.8,Ltbp2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000163190.8,Map4,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000163205.8,Csnk1a1,1,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000163260.8,Pkp1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000163287.8,Mms19,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000163300.8,Arf1,0,0,0,0,0,0,0,0,1,1,0,0
ENSMUST00000163336.8,Ncoa4,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000163389.9,Ilk,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000163455.9,Matn2,0,0,0,0,0,0,0,0,0,0,1,1
ENSMUST00000163496.8,Ndrg1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000163623.3,Nedd9,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000163666.3,Eif4a1,0,2,1,0,0,0,1,0,1,2,0,0
ENSMUST00000163677.3,Snx13,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000163691.3,Maff,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000163694.4,Pkm,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000163735.2,Cct3,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000163748.8,Elf2,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000163837.2,Tecr,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000163966.8,Hsp90ab1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000164095.3,Herc2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000164099.3,Snx19,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000164147.8,Rbms1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000164166.8,Cct3,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000164181.2,Myl6,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000164233.8,Dnaja1,1,0,0,0,0,0,0,1,1,0,0,0
ENSMUST00000164243.2,Srp54c,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000164296.8,Brd3,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000164377.2,Trf,0,0,0,0,1,1,0,0,0,0,0,0
ENSMUST00000164449.8,Slc6a8,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000164505.2,Slc25a3,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000164655.2,Hnrnpc,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000164659.8,Sgk1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000164665.2,Tnks2,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000164773.2,Phlda1,0,0,2,0,0,0,0,0,0,0,0,0
ENSMUST00000164904.2,Ubl3,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000164947.9,Hnrnpa3,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000165027.9,Ifrd1,0,0,0,0,0,0,1,0,0,0,0,1
ENSMUST00000165052.8,Inppl1,0,1,0,0,0,0,1,0,0,0,0,0
ENSMUST00000165077.8,Ccnh,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000165095.9,Pacsin2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000165111.8,Acly,0,0,0,1,1,0,0,0,0,0,0,0
ENSMUST00000165114.2,Zfp36l1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000165126.9,Uba52,1,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000165127.8,Hsp90ab1,0,0,0,0,0,0,0,1,1,0,0,0
ENSMUST00000165296.8,Trf,0,0,1,0,2,3,0,0,0,0,0,0
ENSMUST00000165399.2,U2af2,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUST00000165460.2,Whamm,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000165532.3,Rpl14,1,0,0,1,0,1,0,0,0,1,0,0
ENSMUST00000165576.8,Fam3c,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000165607.9,Senp6,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000165649.4,Ghitm,0,0,0,0,0,0,0,1,0,1,0,0
ENSMUST00000165665.9,Arhgef12,0,0,1,0,0,0,0,0,1,0,0,0
ENSMUST00000165704.8,Ptbp1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000165738.8,Parp10,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000165790.9,Klhl22,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000165806.8,Katna1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000165860.8,Ubr4,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000165876.8,Map4,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000165878.2,Psap,1,0,1,0,0,0,1,0,0,0,1,0
ENSMUST00000165980.2,Slpi,0,0,0,0,0,0,2,0,0,0,0,0
ENSMUST00000166420.8,Ndrg1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000166468.2,Ptprk,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000166469.8,Hsp90ab1,0,0,1,0,0,0,2,0,0,0,0,0
ENSMUST00000166518.8,Ssr4,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000166658.8,Pfdn5,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000166682.9,Atxn2l,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000166693.3,Rps28,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000166748.8,Per1,0,0,0,1,0,0,0,1,0,0,0,0
ENSMUST00000166750.9,Cmip,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000166793.10,Matr3,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000166820.8,R3hdm2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000166897.3,Tomm70a,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000166915.8,Snrpe,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000166984.8,Fubp1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000167078.8,Golim4,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000167111.6,Rabggtb,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000167190.9,Mdga1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000167246.2,Pja1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000167260.8,Serpinb6a,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000167273.2,Ppp1r15a,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000167327.2,Actn1,0,0,0,1,0,0,0,0,2,0,0,0
ENSMUST00000167355.8,Cd200,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000167377.3,Iqgap1,0,0,1,0,0,0,0,0,0,1,0,0
ENSMUST00000167391.2,Adamts9,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000167406.2,Ube2d2a,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000167436.3,Rpl26,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000167598.6,S100a14,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000167610.2,Cd74,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000167688.2,Cdh1,2,0,0,0,0,1,1,0,0,0,0,0
ENSMUST00000167721.8,Actb,1,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000167731.8,Myc,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000167741.9,Cox7a2l,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000167918.8,G3bp2,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000167924.2,Tnf,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000167927.8,Mms19,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000167930.8,Ap2a1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000168092.8,Rasgef1b,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000168110.8,Cfap54,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000168120.3,Acot1,0,0,1,0,0,0,1,0,0,0,0,0
ENSMUST00000168129.10,Trappc12,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000168142.8,Trf,0,0,2,3,5,6,0,0,0,0,0,0
ENSMUST00000168176.8,Cd59a,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000168206.8,Nisch,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000168292.2,Gm20721,0,2,0,0,0,0,0,0,1,0,0,0
ENSMUST00000168401.2,Lpl,0,0,0,0,1,1,0,0,0,0,0,0
ENSMUST00000168502.8,Sin3a,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000168529.9,Cyb5r4,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000168552.2,Dvl1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000168698.2,Cotl1,0,0,0,0,0,0,1,0,0,1,0,0
ENSMUST00000168815.8,Ly6k,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000168878.8,Shroom3,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000168889.3,Diaph3,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000168922.8,Vars2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000168937.8,Mapk6,0,0,1,0,1,0,0,0,0,0,0,0
ENSMUST00000168954.9,Arhgap32,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000169020.8,Glg1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000169083.8,Erbin,0,1,0,0,0,0,0,0,0,0,1,0
ENSMUST00000169095.6,Cd36,0,0,0,0,1,1,0,0,0,0,0,0
ENSMUST00000169114.3,Erap1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000169237.8,Rabggta,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000169273.2,Ndst1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000169295.8,Lax1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000169314.9,Idi1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000169407.9,Rnf6,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000169423.9,Camta1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000169437.9,Serpinh1,0,0,0,0,0,0,0,1,1,0,0,0
ENSMUST00000169438.8,Plec,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000169489.2,Bgn,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000169594.9,Usp9x,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000169681.3,Eif4b,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000169714.8,Plec,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000169860.8,Morf4l1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000169926.8,Ifrd1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000169948.2,Rchy1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000170015.8,Slc25a23,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000170062.2,Serinc1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000170068.9,Sirt2,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000170122.4,Rps27,0,0,0,0,0,0,0,1,0,0,1,0
ENSMUST00000170196.9,Pfkfb3,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000170217.8,Farsb,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000170303.2,Gm20390,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000170336.8,R3hdm2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000170588.8,Smtn,0,0,0,0,0,0,0,1,0,0,3,1
ENSMUST00000170600.8,Oxnad1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000170715.8,Rps2,1,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000170744.2,Tfap2c,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000170773.6,Micall2,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUST00000170795.3,Mcm3ap,0,0,1,0,0,0,0,1,0,0,0,0
ENSMUST00000170810.8,Slc25a3,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000170820.3,Rnf207,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000170827.9,Afdn,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000170836.4,Psma2,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000170873.10,Vps50,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000170883.8,Hdlbp,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000170904.2,Trf,0,0,2,2,2,3,0,0,0,0,0,0
ENSMUST00000170953.3,Rps13,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000171066.2,Tnfrsf22,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000171158.8,Sdc1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000171215.8,Zfp106,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000171332.2,Hspg2,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUST00000171340.9,Oplah,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000171343.9,Bmpr1a,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000171423.9,Anxa1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000171564.8,Mars1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000171693.8,Elf5,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000171737.3,Odc1,0,0,0,1,0,1,1,1,0,0,0,0
ENSMUST00000171751.10,Rbfox2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000172132.10,Tpi1,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000172272.8,Ddx46,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000172282.8,Ptbp1,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000172314.9,Hbp1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000172503.3,H2-D1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000172611.2,Eftud2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000172734.8,Aldh7a1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000172753.2,Hspa1b,0,0,0,1,0,0,1,0,0,0,0,0
ENSMUST00000172785.8,H2-D1,0,0,3,1,0,0,1,0,1,0,0,0
ENSMUST00000172912.8,H2-K1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000172921.3,Ehmt2,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000172931.2,Nrm,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000172934.8,Marchf2,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000172983.8,Apoe,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000172996.2,Smarca4,2,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000173015.8,Marchf2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000173033.8,Mocs1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000173078.8,Otud4,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000173194.8,Arhgap21,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000173196.3,Vps52,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000173264.8,Yap1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000173658.8,Ppp2r1a,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000173689.8,Jmjd1c,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000173748.2,Dusp7,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000173801.8,Syncrip,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000173867.8,Cct4,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000173906.3,Jarid2,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000173929.8,Abl2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000173942.2,Zbtb42,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000174008.8,Smarca4,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000174133.5,Gtf2i,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000174269.8,Syncrip,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000174355.8,Apoe,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000174372.3,Slc2a1,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000174408.8,Jmjd1c,0,1,0,1,0,0,0,0,0,0,0,0
ENSMUST00000174463.2,Zbtb22,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000174477.8,Hnrnpl,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000174548.8,Hnrnpl,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000174595.2,Agpat1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000174609.9,Rps18,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000174688.8,Syncrip,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000174719.8,Shmt1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000174805.2,Prrc2a,0,0,0,0,0,1,1,0,0,0,0,1
ENSMUST00000175646.2,Agps,0,0,0,0,0,0,0,0,1,0,0,1
ENSMUST00000175693.3,Six4,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000175769.8,Sdcbp,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000175968.8,Lrch4,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000176018.2,Cers6,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000176041.8,Cct8,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000176110.8,Scnn1a,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000176228.2,Ccn2,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000176237.8,Traf7,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000176430.8,Ap2b1,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000176445.8,Gclm,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000176629.8,Zc3h18,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000176651.8,Atp2c1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000176957.8,Esd,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000177019.8,Hnrnpk,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000177034.2,Mtcl1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000177046.2,C3,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000177213.8,Fundc1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000177460.8,Mia2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000177463.8,Acaa1a,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000177567.8,Slc38a3,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000177594.8,Elmod2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000177771.3,Gm13278,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000177779.8,Psap,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000177974.8,Atp2a2,0,0,0,0,0,0,0,1,1,1,0,0
ENSMUST00000178079.8,Rpl31,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000178271.3,Zfp131,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000178312.2,Gm21897,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000178383.8,Bsg,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000178474.8,Actr3,0,1,0,0,0,0,0,0,1,0,0,0
ENSMUST00000178486.9,Kmt2d,1,0,0,0,0,1,1,0,0,0,0,0
ENSMUST00000178611.8,Atp5g1,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000178615.8,Rbm4,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000178665.8,Zfp207,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000178774.3,Rps10,0,0,0,1,0,0,0,0,1,0,0,2
ENSMUST00000178812.9,Ctnnb1,0,0,0,0,0,0,2,0,0,0,0,1
ENSMUST00000178876.10,1600014C10Rik,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000179172.8,Oaz1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000179238.8,Psap,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000179265.8,Hectd1,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000179297.3,Prpf19,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000179301.8,Tnpo1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000179436.2,,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000179543.8,Noc2l,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000179592.8,Fgfr1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000179620.8,Oaz1,0,0,0,0,0,1,0,0,1,0,0,0
ENSMUST00000179802.2,Cmtm4,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000179869.3,Hmgcs1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000179939.8,Atp2a2,1,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000179954.8,Rpl31,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000180020.8,Hnrnpf,0,1,1,0,0,0,0,0,0,0,0,0
ENSMUST00000180025.8,Bhlhb9,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000180086.3,H1f0,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000180154.8,Plscr2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000180688.2,Metap2,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000181091.8,Metap2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000181586.8,Cox4i1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000181969.8,Ndfip2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUST00000182018.8,Dst,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000182061.8,Arhgef40,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000182149.8,Prrc2c,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000182226.8,Ppfia1,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000182393.8,Prrc2c,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000182533.8,Safb,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000182593.8,Prrc2c,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000182660.8,Prrc2c,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUST00000182924.2,Arhgef5,0,0,1,1,0,0,0,0,0,0,0,0
ENSMUST00000182974.9,Auts2,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000182979.8,Zfp532,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000182988.8,Sec31a,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUST00000183011.8,Prrc2c,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUST00000183037.3,Gpx4,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000183130.3,Ccdc166,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000183148.8,Ank3,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000183302.6,Dst,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000183317.8,Ptprv,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000183409.2,Gvin1,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000183663.8,Il6st,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000183869.8,Pfkfb3,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUST00000183886.8,Il6st,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000183904.2,Pigb,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000183946.8,Swi5,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUST00000184124.8,Nav2,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000184146.8,Rab27a,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUST00000184297.8,Hnrnpll,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000184404.8,Ism1,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUST00000184448.8,Tcf12,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000184766.8,Prorp,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000184882.2,Crtc2,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUST00000184949.2,Il6st,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000184973.8,Entpd4,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUST00000185113.2,Vps13d,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUST00000185269.7,Dst,0,0,1,0,0,0,0,0,0,0,2,0
ENSMUST00000185306.3,Rpl3,1,0,1,0,0,1,0,0,0,0,0,0
ENSMUST00000185356.7,Lamc2,0,0,0,0,0,0,0,0,1,0,2,0
ENSMUST00000185569.2,Itm2c,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUST00000185596.2,Srgap2,0,0,0,0,0,0,0,0,1,0,0,0
